75
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	99	76	1	27	5	62	46	51	61	45	65	69	77	53	1	88	33	50	23	52	93	47	5	80	78	83	60	41	47	48	3	96	44	23	11	5	93	63	26	18	10	36	52	51	59	12	62	64	88	78	29	28	24	9	73
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	91	44	46	20	64	63	46	17	70	93	67	45	94	16	43	74	83	24	45	73	64	86	9	78	32	1	42	29	51	14	24	0	5	40	81	100	87	50	12	87	27	3	75	53	11	74	96	86	64	5	100	11	17	56
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	22	55	20	93	40	20	82	72	8	72	70	16	80	35	18	93	14	49	6	43	47	11	32	20	61	92	18	63	9	38	93	13	52	43	50	92	64	36	6	39	27	88	76	56	70	16	3	64	38	82	0	56	55
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	85	94	47	84	74	52	89	92	36	34	87	31	46	55	57	0	58	22	19	39	44	100	3	55	37	47	45	32	2	82	59	39	91	59	1	29	36	36	3	52	3	3	82	88	50	0	31	3	40	8	74	22
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	51	73	11	4	20	52	81	47	92	19	43	14	62	39	79	74	90	63	25	40	20	14	18	63	69	94	3	86	0	46	78	47	45	28	14	86	16	32	72	36	92	1	0	73	6	83	22	94	11	70	71
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	3	85	65	78	70	22	32	71	26	97	98	64	70	9	25	77	56	51	99	21	10	2	29	92	80	89	73	3	6	4	68	91	16	37	70	82	65	26	5	96	25	79	27	20	14	10	50	93	24	55
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	68	46	78	83	38	100	36	70	82	67	53	25	77	39	47	76	68	98	55	30	29	50	80	52	41	52	50	17	30	100	26	0	61	8	52	97	19	60	0	95	34	36	23	20	24	59	40	11	58
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	17	32	9	42	28	23	48	69	63	64	85	32	88	28	56	37	66	27	97	32	100	11	23	78	2	6	4	7	91	74	81	37	72	23	76	90	69	64	56	17	65	13	17	38	49	76	71
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	39	55	39	52	71	77	96	27	12	40	63	45	63	95	82	34	98	41	76	22	95	24	12	14	61	33	44	76	51	7	31	90	92	86	73	40	37	96	75	67	21	44	2	76	57	15	100
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	87	62	37	33	45	85	90	34	35	99	39	25	30	10	57	84	27	75	51	0	12	82	41	29	81	9	11	38	71	35	100	90	31	46	39	6	25	83	35	15	92	61	28	90	76	83
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	88	88	17	87	15	93	33	75	77	47	25	61	86	49	27	3	53	50	75	41	92	6	97	16	38	73	13	21	90	90	100	74	56	40	44	100	59	96	59	83	14	15	10	47	28
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	93	22	6	52	93	7	30	97	91	75	59	17	4	51	23	41	20	31	69	69	68	23	22	24	72	59	100	48	7	36	83	6	89	2	93	5	47	1	56	64	56	23	81	88
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	66	47	52	54	38	78	26	87	18	72	8	14	52	55	39	2	36	7	57	12	55	23	42	71	0	37	48	14	35	67	89	79	46	77	68	47	78	88	29	33	61	5	73
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	51	80	52	27	1	23	37	14	40	81	19	47	14	92	60	88	7	64	35	22	16	73	54	52	49	24	50	60	90	11	37	63	46	15	97	89	88	75	1	69	44	24
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	2	87	21	22	8	9	43	85	3	38	86	54	40	21	92	16	65	36	98	48	83	53	95	38	57	87	31	34	77	23	85	98	14	58	23	39	1	78	3	11	38
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	78	85	11	14	96	96	84	89	12	98	41	38	65	13	63	42	78	73	15	93	82	94	53	51	28	25	32	41	38	35	97	20	3	19	5	88	5	92	79	30
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	61	81	50	98	27	38	46	77	57	11	100	76	70	80	87	29	56	14	52	41	27	16	28	48	20	37	51	37	100	8	0	13	7	43	52	24	69	42	28
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	58	93	14	76	33	77	9	83	69	74	91	24	55	61	78	84	45	0	74	21	62	61	41	15	81	41	18	52	37	62	7	12	59	58	86	78	54	19
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	94	57	64	36	44	67	68	82	29	12	85	35	8	30	3	73	13	88	44	1	63	63	44	44	91	77	80	15	30	88	78	25	2	56	71	23	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	52	18	34	21	85	6	61	10	80	59	26	24	56	41	62	82	84	38	4	25	64	53	18	82	12	71	100	28	92	15	18	11	40	34	17	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	39	77	77	89	4	75	78	87	65	96	90	27	22	79	26	70	68	71	36	37	67	17	6	66	22	68	98	19	36	62	7	2	82	26	48
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	99	73	62	16	99	34	73	81	79	46	79	59	42	27	47	64	84	36	75	55	35	63	53	50	73	5	85	3	72	51	95	41	79	67
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	91	2	26	19	91	63	20	67	25	40	21	76	95	18	25	37	87	78	37	21	32	70	42	20	43	7	93	37	52	98	17	76	74
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	61	63	49	67	78	19	80	59	34	58	19	86	77	89	68	100	18	12	62	11	16	94	11	79	37	4	78	13	6	89	95	28
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	11	67	76	54	7	9	76	52	71	52	12	87	5	34	70	79	96	85	22	44	8	46	18	67	13	7	58	69	48	52	28
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	32	88	88	66	94	39	24	33	55	100	64	27	15	5	25	4	61	90	41	9	54	58	68	84	56	91	8	46	29	37
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	95	30	64	81	6	98	53	55	79	85	30	56	89	74	4	32	80	58	68	19	88	49	4	2	9	66	48	73	89
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	17	69	3	87	24	88	85	64	90	4	23	19	1	22	90	82	99	90	75	6	77	61	95	63	23	74	1	63
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	88	78	57	68	97	50	51	42	37	3	23	61	17	16	95	11	69	100	52	27	52	62	58	63	65	72	35
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	90	21	27	73	31	85	41	22	84	25	0	11	7	32	1	98	0	57	98	76	67	83	61	54	58	10
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	47	18	44	1	61	76	52	53	31	87	34	31	27	4	14	20	65	50	53	87	5	49	75	25	31
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	62	34	88	83	97	63	95	43	96	22	40	64	62	7	11	19	86	0	38	94	93	19	93	68
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	61	50	8	14	88	29	47	68	29	21	84	62	100	19	2	72	7	43	55	98	0	18	43
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	99	73	74	67	50	48	7	3	52	76	7	44	43	8	14	84	41	34	81	31	22	70
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	51	25	86	66	1	18	40	50	2	78	44	40	61	93	89	92	0	0	61	2	50
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	89	78	35	87	56	69	96	59	35	3	4	32	77	95	49	67	23	66	44	33
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	47	84	73	81	28	0	34	64	78	74	58	25	80	94	9	35	23	74	69
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	91	19	14	49	28	33	6	2	47	100	37	86	22	98	50	1	81	21
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	59	19	1	93	95	63	26	64	84	45	12	95	93	73	18	81	92
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	66	54	93	36	36	85	38	16	9	21	10	77	25	44	29	40
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	16	27	16	77	69	12	66	8	25	77	22	38	95	96	91
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	100	97	61	64	45	91	24	47	51	66	92	78	90	17
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	91	52	38	90	70	92	40	84	10	2	56	95	57
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	80	41	20	66	20	100	21	96	15	14	20	31
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	75	59	54	82	15	30	26	25	50	3	32
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	27	100	63	97	87	69	53	86	62	67
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	19	60	11	48	78	9	22	3	55
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	37	40	94	10	71	47	1	67
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	43	87	71	47	74	13	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	80	74	71	6	26	25
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	71	24	81	23	21
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	90	94	75
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	29	83	73
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	85	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	70
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
