100
32	46	3	44	36	58	44	28	39	29	99	73	65	49	63	21	68	53	44	58	42	64	42	7	18	97	93	47	30	25	83	56	18	39	92	63	36	66	75	45	6	59	83	97	95	43	77	65	59	69	59	43	49	93	90	3	32	67	79	11	77	3	97	55	24	85	45	37	40	0	34	37	87	10	68	52	2	78	74	58	17	71	10	41	1	65	27	22	42	89	2	66	57	31	98	96	84	26	90	90
3	93	89	21	47	88	48	33	52	6	55	3	100	23	99	20	46	69	47	12	33	45	65	85	24	65	2	74	88	54	12	34	12	44	56	100	58	69	5	98	48	93	32	97	11	2	30	59	99	35	30	77	98	99	55	71	73	49	55	51	96	49	71	18	94	68	5	27	31	34	0	79	23	78	66	33	45	69	86	74	42	43	90	65	5	30	65	69	56	86	63	97	39	28	53	22	77	1	5	54
30	86	25	89	43	60	81	25	74	56	98	18	30	79	3	57	42	72	8	93	42	71	16	13	6	13	56	42	99	66	57	28	67	39	86	60	25	48	21	25	33	63	30	84	26	20	14	21	28	87	27	21	64	81	32	54	22	74	17	98	6	52	77	86	96	24	98	60	34	37	79	0	90	46	33	13	75	50	97	71	18	82	44	11	24	33	75	80	14	40	1	70	77	63	18	16	90	70	89	67
11	48	80	98	71	45	94	88	85	45	64	72	43	82	24	93	21	36	95	21	34	38	65	59	29	83	56	56	62	78	26	92	29	78	18	92	54	53	61	78	86	34	58	32	41	25	79	32	19	18	53	14	16	97	29	56	99	97	75	3	94	61	92	100	24	86	79	86	77	87	23	90	0	70	45	72	60	43	4	24	17	5	20	88	22	1	83	33	76	16	7	56	29	98	8	50	75	70	67	42
69	12	18	60	48	7	73	75	85	96	88	41	15	29	15	19	70	44	1	53	6	81	22	43	71	94	53	92	91	54	22	31	73	79	4	6	14	39	45	77	74	3	55	80	27	91	58	69	58	50	89	84	12	3	75	7	45	11	54	34	38	84	83	100	57	43	98	49	80	10	78	46	70	0	11	89	82	29	10	26	1	21	68	4	44	37	9	63	76	82	15	58	66	43	25	25	50	6	22	57
93	89	20	9	12	93	91	69	65	21	67	63	3	25	53	29	87	11	9	51	13	57	11	51	55	33	43	53	29	91	1	99	39	36	26	7	29	2	3	63	81	55	95	3	93	11	47	40	91	10	11	16	33	63	11	79	6	40	76	72	46	3	1	25	91	83	23	80	13	68	66	33	45	11	0	55	48	26	74	41	88	14	22	17	23	48	17	44	67	72	39	3	32	54	78	14	68	88	79	62
29	1	62	82	45	57	55	19	25	49	17	15	91	42	72	35	36	86	33	50	10	19	84	84	53	96	52	95	57	67	59	20	62	31	23	29	50	41	48	55	92	41	25	49	74	10	81	82	97	75	28	73	9	2	83	99	95	70	34	21	3	37	33	97	1	94	21	64	40	52	33	13	72	89	55	0	12	3	11	17	77	67	24	24	44	49	65	32	62	86	48	36	85	16	31	52	87	22	6	19
84	69	85	16	65	72	42	21	75	2	53	73	44	99	8	9	14	97	7	98	89	5	4	78	88	48	24	4	62	16	29	90	6	52	61	30	51	11	26	62	28	50	41	99	91	80	28	92	8	3	10	54	1	98	66	9	77	100	51	2	95	6	64	1	24	26	78	80	11	2	45	75	60	82	48	12	0	75	84	32	42	71	62	4	34	17	66	51	93	85	74	68	28	74	32	11	35	70	10	22
5	74	91	32	99	56	42	39	23	33	53	67	16	17	70	18	54	89	30	28	76	90	49	42	35	2	67	74	53	34	21	38	33	69	58	30	16	70	47	52	43	19	45	3	7	95	4	20	29	94	63	95	30	22	30	26	9	45	34	45	20	54	94	11	60	90	79	59	23	78	69	50	43	29	26	3	75	0	6	25	5	57	64	26	63	82	100	98	65	93	20	78	48	53	94	14	3	86	50	28
14	67	13	1	74	44	74	62	78	15	32	94	29	58	81	4	91	57	91	98	8	67	32	49	44	64	49	20	96	48	11	70	85	28	67	36	59	39	57	62	56	80	46	76	91	9	26	62	92	45	56	41	53	96	58	51	44	8	81	47	21	96	82	96	9	29	79	66	57	74	86	97	4	10	74	11	84	6	0	54	77	1	37	40	87	58	49	61	64	26	17	72	89	42	34	22	93	83	86	37
63	86	84	29	51	23	75	98	64	48	48	66	81	26	10	36	98	17	24	87	27	17	35	43	24	14	66	96	93	28	33	87	14	57	28	62	92	74	50	93	44	41	81	20	86	95	100	91	100	87	62	88	93	75	56	79	100	67	77	72	59	60	40	26	32	57	51	78	88	58	74	71	24	26	41	17	32	25	54	0	2	63	85	55	9	50	9	94	99	37	99	27	89	88	66	28	97	67	88	60
35	69	46	69	89	8	37	15	60	64	57	98	83	26	91	78	15	22	49	19	56	36	37	75	94	66	5	52	22	66	89	23	87	41	22	5	63	53	16	97	8	63	35	49	5	72	80	33	35	6	26	20	42	77	42	41	89	48	68	65	84	25	98	68	56	59	99	75	98	17	42	18	17	1	88	77	42	5	77	2	0	44	4	32	84	97	17	5	89	100	42	25	1	56	61	7	64	10	16	10
88	96	10	52	7	77	79	5	93	74	87	8	22	32	80	28	94	94	21	37	35	41	48	52	3	37	51	11	25	24	94	74	86	88	60	57	7	96	18	66	29	65	17	28	14	34	47	8	96	21	25	28	69	59	45	33	79	18	41	43	51	89	50	17	83	73	65	96	53	71	43	82	5	21	14	67	71	57	1	63	44	0	60	4	60	87	92	47	4	19	44	22	58	55	65	61	86	48	9	55
50	9	39	87	69	5	32	86	64	51	41	20	100	49	97	66	16	97	72	58	11	18	44	19	45	7	45	37	100	90	10	70	92	8	1	88	68	57	68	40	5	34	92	33	82	54	13	21	13	69	82	59	67	87	40	63	26	45	84	41	24	30	87	9	79	68	79	86	25	10	90	44	20	68	22	24	62	64	37	85	4	60	0	4	97	54	45	74	6	1	86	13	64	48	28	25	7	31	85	93
61	91	61	45	46	6	85	28	28	27	31	40	70	43	8	12	88	29	91	68	14	64	20	1	56	79	50	41	85	97	16	39	33	81	64	84	49	84	90	11	69	3	56	39	49	23	67	52	21	46	23	55	86	84	67	97	31	47	22	10	23	41	47	9	18	87	57	82	79	41	65	11	88	4	17	24	4	26	40	55	32	4	4	0	74	83	49	93	26	70	50	33	87	63	18	86	23	24	90	20
72	58	43	65	59	86	3	32	5	17	51	61	65	79	22	26	22	70	10	24	52	34	33	5	29	28	83	16	12	25	70	71	39	49	43	91	88	91	62	90	20	5	79	25	39	2	77	47	21	67	79	45	80	82	62	68	63	7	19	58	100	98	25	97	93	29	55	52	4	1	5	24	22	44	23	44	34	63	87	9	84	60	97	74	0	77	34	45	83	86	30	95	2	29	74	26	36	4	10	80
74	81	87	12	83	60	72	85	5	26	53	45	16	100	84	55	100	23	46	11	80	46	94	22	35	59	31	64	19	67	92	62	65	58	5	33	96	35	77	28	4	8	65	27	5	72	58	31	66	12	72	9	68	100	2	21	15	8	17	23	60	25	5	75	12	59	56	63	87	65	30	33	1	37	48	49	17	82	58	50	97	87	54	83	77	0	77	93	28	21	70	50	23	2	36	37	72	21	59	95
52	75	72	16	86	53	35	50	64	96	76	27	78	52	26	91	82	51	14	30	23	62	88	11	20	34	42	95	40	45	95	79	47	79	61	100	61	75	51	86	40	46	41	15	64	15	48	50	92	27	70	95	51	88	37	33	74	46	74	67	55	5	22	48	28	91	26	43	21	27	65	75	83	9	17	65	66	100	49	9	17	92	45	49	34	77	0	62	30	24	48	74	6	33	56	52	34	84	25	12
45	27	79	12	50	55	54	79	1	48	98	89	67	85	28	80	95	46	44	65	62	32	56	24	27	69	62	93	98	97	55	23	68	90	67	75	29	63	81	90	100	65	75	90	65	8	15	42	88	9	95	51	5	21	26	45	38	59	75	12	72	69	32	11	57	26	62	23	26	22	69	80	33	63	44	32	51	98	61	94	5	47	74	93	45	93	62	0	71	28	21	51	56	65	30	77	87	79	51	40
69	88	21	65	80	10	53	4	84	24	3	21	98	48	48	67	59	48	94	77	36	52	73	66	26	35	34	10	37	80	82	88	49	79	86	9	30	43	100	66	83	54	92	12	55	94	98	18	42	10	36	68	5	80	44	33	6	48	19	64	94	48	42	59	39	18	20	24	11	42	56	14	76	76	67	62	93	65	64	99	89	4	6	26	83	28	30	71	0	66	87	63	39	45	58	100	75	33	47	100
15	87	11	68	28	80	22	36	44	38	15	14	44	1	77	57	35	26	11	60	32	96	75	71	49	2	81	93	96	22	84	1	48	56	4	8	9	26	5	42	96	45	82	98	64	21	52	99	24	89	72	63	82	55	3	52	87	27	21	79	18	98	28	82	53	56	62	8	81	89	86	40	16	82	72	86	85	93	26	37	100	19	1	70	86	21	24	28	66	0	38	80	7	41	65	43	65	76	13	44
94	33	76	92	33	55	36	69	32	20	78	97	38	67	51	23	40	72	82	45	15	44	25	31	57	71	6	38	52	60	42	91	7	39	85	37	76	13	78	89	69	64	31	81	30	94	90	68	46	95	56	18	54	39	96	97	67	83	45	66	17	24	67	59	45	64	66	96	73	2	63	1	7	15	39	48	74	20	17	99	42	44	86	50	30	70	48	21	87	38	0	49	63	99	65	45	27	51	23	77
84	67	14	67	24	13	42	25	41	33	39	25	90	10	32	48	66	92	32	47	59	26	1	15	13	66	66	76	100	94	62	69	81	27	92	7	4	5	36	60	26	99	16	13	29	16	43	51	98	60	96	94	96	20	1	71	52	9	70	88	58	19	87	12	60	84	74	7	69	66	97	70	56	58	3	36	68	78	72	27	25	22	13	33	95	50	74	51	63	80	49	0	43	89	63	5	79	60	14	78
78	90	81	55	53	22	14	80	90	98	25	97	97	61	95	16	62	52	54	33	89	91	88	68	95	53	98	96	25	6	73	24	23	95	74	40	69	98	12	79	46	78	87	21	42	17	79	60	64	85	8	90	8	23	70	81	58	7	94	49	44	24	15	28	66	4	31	98	78	57	39	77	29	66	32	85	28	48	89	89	1	58	64	87	2	23	6	56	39	7	63	43	0	34	46	25	85	83	56	92
85	86	96	9	31	84	34	69	28	64	77	91	65	6	90	74	19	14	67	11	97	77	31	29	5	87	60	6	63	1	3	65	28	94	70	61	78	89	23	76	79	10	39	99	61	85	15	60	24	76	71	98	95	91	63	36	27	3	15	37	13	7	85	25	39	3	39	60	32	31	28	63	98	43	54	16	74	53	42	88	56	55	48	63	29	2	33	65	45	41	99	89	34	0	23	72	34	39	48	46
14	55	17	34	96	72	12	87	3	41	80	75	63	4	87	31	48	37	56	89	15	98	44	69	76	5	12	14	66	58	35	88	56	73	73	4	20	39	11	18	81	64	37	57	44	2	11	12	58	22	28	92	25	13	30	27	100	79	30	33	71	38	35	89	15	70	13	72	40	98	53	18	8	25	78	31	32	94	34	66	61	65	28	18	74	36	56	30	58	65	65	63	46	23	0	82	48	61	33	12
27	25	55	70	4	56	70	89	22	16	36	53	98	26	59	46	69	49	20	74	36	52	39	33	51	78	39	92	20	9	31	11	75	28	16	92	91	12	10	39	75	85	55	25	31	29	20	27	54	53	16	41	4	36	33	91	90	34	5	21	72	7	97	70	49	22	14	24	2	96	22	16	50	25	14	52	11	14	22	28	7	61	25	86	26	37	52	77	100	43	45	5	25	72	82	0	5	59	15	79
36	4	6	82	30	47	46	95	26	11	44	4	49	94	91	63	27	68	20	55	13	18	60	3	67	55	18	100	89	10	18	48	63	68	100	10	98	13	80	25	63	2	98	95	89	81	51	99	84	29	82	60	11	32	57	32	64	100	55	82	93	84	54	62	87	88	75	45	77	84	77	90	75	50	68	87	35	3	93	97	64	86	7	23	36	72	34	87	75	65	27	79	85	34	48	5	0	88	9	19
12	67	18	88	52	2	64	83	61	55	47	94	95	19	66	17	88	20	40	18	27	26	93	15	7	47	24	47	78	50	4	70	3	77	21	67	47	71	99	33	54	8	36	17	39	3	72	39	18	1	26	65	13	26	36	38	99	5	42	64	56	94	95	43	87	31	34	4	43	26	1	70	70	6	88	22	70	86	83	67	10	48	31	24	4	21	84	79	33	76	51	60	83	39	61	59	88	0	2	13
64	48	90	39	63	76	15	83	29	13	91	63	48	88	87	23	21	12	63	79	91	43	51	18	90	49	68	49	40	39	1	30	47	21	73	59	99	72	78	29	93	24	84	67	85	19	81	95	85	12	36	74	7	66	6	43	100	51	13	94	72	35	15	3	18	85	33	53	6	90	5	89	67	22	79	6	10	50	86	88	16	9	85	90	10	59	25	51	47	13	23	14	56	48	33	15	9	2	0	97
36	21	68	56	91	78	98	13	57	82	94	72	76	79	17	89	68	100	39	94	30	17	75	2	51	18	45	17	49	1	54	93	95	94	15	87	98	87	8	72	24	72	20	34	38	6	29	41	61	17	72	45	24	63	37	76	89	48	3	13	27	67	26	84	86	21	30	74	2	90	54	67	42	57	62	19	22	28	37	60	10	55	93	20	80	95	12	40	100	44	77	78	92	46	12	79	19	13	97	0
0	100	80	18	94	66	65	84	29	64	89	68	13	99	47	73	92	56	84	23	15	70	53	13	94	91	49	61	86	25	89	24	18	47	26	86	46	7	42	52	40	90	51	50	93	22	98	32	79	73	56	73	94	68	16	58	89	21	53	17	70	63	78	31	92	14	53	1	13	22	99	66	94	70	59	95	98	53	26	75	15	16	86	8	67	9	69	97	86	72	29	6	57	16	16	81	69	83	60	29
0	0	27	3	16	20	47	98	95	58	27	44	55	60	69	80	78	63	83	75	60	3	5	54	49	33	21	48	91	72	98	63	36	74	100	3	2	14	89	54	54	84	60	95	73	56	30	44	94	19	99	98	3	32	14	41	97	64	3	78	15	22	56	77	34	22	68	28	100	32	34	54	86	32	82	65	12	40	54	7	50	38	92	22	62	85	76	7	44	0	55	3	85	21	65	93	52	75	37	1
0	0	0	1	47	87	56	76	24	96	16	40	53	40	49	16	18	94	87	92	29	37	6	89	31	68	30	38	26	17	66	47	7	19	89	89	33	43	35	34	49	3	45	94	84	37	90	25	52	21	74	9	85	2	30	92	40	14	23	13	71	60	94	89	83	77	18	19	79	12	80	53	72	48	49	18	47	26	27	2	99	61	38	16	98	16	28	47	14	98	20	2	72	95	58	92	5	80	48	56
0	0	0	0	13	51	83	49	73	13	24	40	93	42	76	93	28	63	30	24	20	97	81	11	43	74	85	97	76	92	66	48	60	54	37	51	37	76	48	10	26	30	43	90	91	33	35	90	56	2	75	52	71	99	86	27	0	21	79	18	61	20	15	36	31	24	15	100	67	78	57	27	76	45	48	46	62	95	82	74	20	24	21	51	35	90	20	58	14	49	32	80	17	21	15	57	4	14	5	25
0	0	0	0	0	33	40	28	50	34	54	99	56	38	39	77	96	44	20	69	59	74	54	61	73	29	29	91	34	81	100	42	28	28	33	85	85	25	31	32	78	81	47	30	30	50	45	69	27	50	89	27	98	13	5	63	100	31	4	0	53	46	51	76	27	36	62	17	39	9	67	82	18	81	55	46	42	67	26	20	52	91	45	49	60	72	37	35	91	75	60	96	81	7	23	27	2	75	34	17
0	0	0	0	0	0	7	26	6	80	73	41	5	89	1	66	71	4	0	59	90	56	14	3	94	96	77	71	65	10	95	40	48	54	99	78	53	52	89	7	91	67	12	28	89	68	68	47	59	51	45	58	21	5	46	1	58	59	92	51	14	0	19	2	11	94	47	41	42	94	88	10	88	90	68	22	22	47	51	92	27	18	86	22	10	99	93	53	82	80	79	32	58	62	17	12	42	41	96	40
0	0	0	0	0	0	0	96	68	27	25	18	25	43	94	50	11	81	62	80	57	2	66	79	29	22	44	23	91	4	58	12	81	64	71	82	67	6	12	47	57	26	37	46	25	13	82	70	4	55	32	74	0	5	24	35	45	81	52	25	56	34	44	3	93	5	65	7	9	86	55	30	73	83	53	22	41	98	64	53	71	84	31	30	43	73	100	30	54	78	27	88	46	81	2	44	94	21	74	89
0	0	0	0	0	0	0	0	0	57	42	32	99	75	8	3	60	9	97	12	87	14	49	39	69	65	96	79	74	17	41	61	68	92	20	20	72	42	58	24	8	82	34	39	17	56	49	54	75	33	2	91	94	93	71	53	41	57	63	21	39	81	15	46	98	18	29	70	35	82	46	82	38	72	24	24	13	3	80	46	53	57	29	78	17	73	91	71	88	44	75	32	38	40	68	59	48	98	42	13
0	0	0	0	0	0	0	0	0	28	57	12	94	79	14	61	44	1	25	81	28	59	97	28	24	40	86	45	27	29	5	50	15	64	97	47	42	90	30	28	4	66	84	38	90	59	95	4	71	100	0	8	69	47	31	38	45	68	65	37	84	21	57	69	50	40	40	60	74	95	57	15	17	70	33	88	93	20	23	9	24	88	51	55	60	33	20	42	86	73	72	73	88	3	13	80	63	41	80	48
0	0	0	0	0	0	0	0	0	0	35	18	38	83	9	18	96	0	99	36	27	92	21	14	64	71	23	89	74	6	12	20	68	4	3	33	70	28	94	8	20	4	68	30	31	93	74	81	84	22	53	28	8	51	70	79	16	26	87	65	34	92	61	65	19	40	25	94	66	35	64	33	12	33	43	16	81	94	32	38	66	61	68	97	50	11	91	59	28	12	44	14	40	53	96	56	31	28	32	74
0	0	0	0	0	0	0	0	0	0	0	20	44	21	77	59	2	23	24	52	66	85	60	21	93	80	93	46	97	51	66	74	0	70	78	1	86	12	37	86	54	56	82	97	92	6	72	51	0	57	19	70	97	46	60	11	35	83	81	16	62	75	47	44	92	74	5	75	20	4	6	88	83	44	47	26	1	83	92	56	16	29	94	22	16	12	57	23	91	18	24	11	96	61	77	3	53	19	48	44
0	0	0	0	0	0	0	0	0	0	0	0	1	32	90	61	36	15	24	54	20	2	56	48	9	90	36	17	87	39	29	6	90	46	22	77	52	63	43	83	31	69	84	7	97	49	76	29	88	87	0	26	82	61	77	77	83	98	86	53	37	76	81	16	13	96	15	28	20	100	88	96	49	6	35	16	36	47	30	55	14	10	2	66	67	96	81	36	29	19	13	49	71	6	9	80	60	82	23	78
0	0	0	0	0	0	0	0	0	0	0	0	0	59	18	47	49	70	90	79	3	64	42	57	13	2	74	1	68	91	73	85	7	5	68	91	40	68	1	62	68	95	42	24	75	16	91	51	83	29	60	4	49	82	50	17	26	75	9	37	65	22	5	7	82	91	34	6	53	64	13	98	13	9	63	36	78	15	3	90	35	17	6	24	61	55	97	28	93	62	21	8	79	54	97	6	91	90	29	85
0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	99	99	90	27	49	77	79	40	53	81	1	43	27	46	52	12	1	88	87	71	88	12	53	86	9	27	38	38	56	50	35	72	39	31	17	12	15	64	41	33	71	56	46	77	6	14	91	88	53	76	35	15	87	97	24	34	15	53	98	74	69	49	4	8	46	3	34	23	61	98	50	70	41	15	20	46	48	8	2	88	7	43	46	17	17
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	63	22	82	2	29	81	5	1	19	50	49	11	10	89	12	24	32	5	11	99	14	20	43	57	0	45	10	77	7	49	96	46	50	4	26	50	16	17	33	46	12	41	82	52	84	20	98	47	43	51	62	35	27	39	19	46	96	2	57	3	63	28	6	19	77	90	75	53	23	44	21	49	94	64	55	35	41	53	57	7	60	19	50	37
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	1	74	99	5	36	23	99	52	56	59	29	26	86	40	36	89	57	26	39	77	85	71	25	79	72	31	55	51	76	35	14	67	19	33	31	42	49	1	5	95	1	12	31	39	24	48	73	24	63	89	45	4	83	54	52	99	46	25	34	99	24	94	27	74	1	22	28	60	9	45	15	62	49	19	48	92	91	17	89	24	17	7	79
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	23	16	52	15	51	22	70	96	68	67	78	33	50	49	57	57	25	99	7	88	17	62	47	88	20	64	30	14	20	48	50	36	5	44	89	100	45	2	56	2	44	50	67	18	44	6	39	2	32	37	28	32	17	51	14	84	77	49	47	28	45	79	14	0	55	68	24	79	68	62	100	11	46	66	34	76	77	80	43	15	57	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	19	90	72	53	39	6	35	59	92	99	30	15	58	53	37	38	74	76	41	34	65	89	82	47	65	43	94	20	4	22	42	88	92	97	85	60	48	95	78	0	34	72	86	15	61	13	0	26	80	7	58	69	63	92	76	69	23	89	57	95	84	96	3	98	46	97	75	97	42	28	70	65	66	18	78	66	17	2	61	94	32
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	42	16	81	65	28	76	35	79	19	16	41	40	99	79	15	71	16	5	9	66	87	15	67	52	77	49	85	44	79	96	48	98	71	77	78	16	58	0	27	6	50	96	22	69	71	17	53	33	26	97	83	82	57	52	19	12	61	3	87	68	98	68	40	56	19	97	97	18	90	42	31	80	96	21	98	93	89	88	53	33
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	1	92	12	22	32	78	15	21	91	3	43	44	72	46	63	8	25	52	29	37	97	92	80	33	84	62	9	59	38	82	68	78	65	25	50	35	52	32	75	60	90	12	53	86	52	80	16	24	32	9	6	72	22	31	37	90	75	49	46	82	28	85	7	58	87	32	69	70	54	65	23	11	28	55	48	71	27	73	40
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	75	67	61	83	30	46	59	68	92	7	61	28	35	97	23	19	57	27	69	40	31	34	46	71	26	49	18	45	36	26	31	44	1	29	37	19	88	98	99	52	71	47	98	15	7	95	79	1	38	29	23	67	100	27	29	68	34	35	98	1	18	1	34	54	72	5	15	74	77	70	91	69	85	9	9	76	41	62
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	26	49	57	78	49	89	91	25	68	71	20	26	70	98	4	39	74	57	19	11	20	54	48	57	37	59	49	18	57	81	44	2	5	19	19	52	1	95	26	29	55	3	84	86	12	56	2	81	47	5	48	4	48	60	86	15	10	96	51	24	94	57	52	7	64	15	85	55	88	49	57	6	79	87	69	29	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	54	1	9	40	47	1	28	44	98	80	0	1	62	31	98	2	54	22	89	61	62	24	26	50	93	74	30	74	51	15	42	74	47	1	59	54	19	79	64	40	17	42	100	26	87	23	57	62	72	49	94	67	8	100	25	9	60	73	38	50	4	47	70	43	71	28	1	2	94	82	71	19	21	53	63	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	29	46	3	67	85	97	40	61	47	76	40	95	5	12	88	10	5	94	37	21	94	62	17	87	36	53	98	18	0	57	43	90	71	49	78	76	28	34	10	4	27	27	4	67	3	52	35	36	90	10	5	13	73	20	14	31	70	67	1	17	1	66	2	59	76	27	68	36	31	94	43	56	33	25	22
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	8	71	3	66	62	98	25	86	9	84	4	62	51	94	17	50	95	68	85	42	80	11	9	64	42	100	96	44	27	46	45	12	34	55	87	64	76	95	26	79	12	76	17	24	5	57	32	41	70	91	5	86	43	78	66	24	3	55	33	75	37	83	42	96	86	21	53	99	85	46	96	79	75	26
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	43	81	9	20	69	91	63	87	37	48	4	6	54	6	79	40	98	86	83	15	80	20	86	37	19	79	3	60	70	76	30	74	37	8	67	27	6	26	53	31	56	55	75	92	2	22	89	22	82	35	89	13	70	83	3	25	24	83	71	41	1	37	76	87	90	82	61	80	23	65	44	88	34
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	94	4	83	64	85	12	71	89	71	87	50	96	75	25	26	53	76	70	65	50	85	9	93	10	98	48	71	93	67	13	27	90	91	56	66	59	68	8	92	42	10	0	19	18	53	11	78	2	45	13	5	69	27	6	71	8	26	36	18	96	49	37	32	26	74	18	96	93	99	50	52	49
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	14	3	19	71	13	57	77	2	88	15	8	80	87	10	26	84	67	26	26	78	89	39	60	69	32	14	42	8	75	61	1	98	18	65	94	60	14	25	45	57	90	99	58	73	60	100	13	97	10	13	74	10	61	7	55	28	13	59	60	14	76	56	17	33	67	98	86	35	45	2	34
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	85	92	52	46	40	0	40	37	91	54	76	18	94	61	98	57	77	51	59	1	95	52	38	72	89	51	99	93	64	93	93	77	66	56	33	26	20	37	41	51	89	67	62	99	99	14	97	21	0	51	92	62	4	3	60	70	84	29	42	33	11	98	84	3	60	96	28	88	53	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	95	100	94	42	81	79	51	83	69	9	77	73	57	26	95	32	51	81	66	61	99	38	83	86	61	82	74	98	4	39	50	100	30	47	90	85	95	15	92	3	74	10	5	26	74	45	77	39	68	56	40	83	2	35	76	95	41	64	43	4	19	75	95	97	28	33	30	22	44
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	97	31	69	41	48	80	75	96	68	67	94	88	39	35	93	5	20	93	29	95	17	38	74	82	69	31	77	18	33	17	53	86	46	38	0	35	44	7	19	18	6	81	41	65	69	82	87	28	13	40	87	85	36	94	73	95	33	13	39	93	51	62	39	14	84	75	26	4
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	21	37	97	69	70	11	29	70	18	61	77	18	75	44	16	17	24	18	23	41	1	35	77	11	19	36	75	15	8	86	73	27	63	82	31	5	62	45	12	88	7	11	50	24	61	55	7	18	85	64	51	31	43	65	9	89	25	12	98	58	80	11	79	27	91	36	39
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	93	10	5	27	10	26	73	79	54	64	53	29	56	6	94	100	5	16	87	44	40	95	40	54	86	62	64	25	47	30	72	75	46	26	67	14	22	64	71	51	29	64	25	22	27	78	97	51	35	79	42	32	60	36	95	55	30	93	50	18	27	83	75	28	57	63
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	37	37	59	95	4	100	54	41	74	50	40	53	2	57	71	22	75	39	80	28	39	29	24	43	83	24	0	65	73	12	7	80	53	2	37	3	26	16	40	37	54	0	36	66	1	79	74	38	84	94	82	41	24	86	58	6	50	85	66	21	60	90	13	33	96
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	81	94	66	44	11	100	37	58	29	47	7	99	25	18	48	20	14	89	62	7	81	18	43	87	38	83	25	17	48	20	85	95	79	3	1	89	20	38	40	43	5	54	79	26	73	1	16	57	43	49	32	16	85	37	54	6	26	66	18	100	36	17	58	76
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	43	46	63	1	14	23	40	13	22	22	32	79	9	2	75	19	6	54	82	46	76	50	50	26	91	73	11	100	25	19	61	69	51	52	62	67	94	99	30	55	88	60	58	47	97	53	31	2	88	68	9	90	24	90	51	13	19	33	10	27	16	21	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	19	86	26	19	66	43	75	67	6	69	6	47	0	18	50	22	79	44	86	99	76	24	82	76	58	70	82	9	29	87	18	64	35	72	87	97	39	60	87	48	21	91	35	8	26	67	97	21	17	80	5	98	63	12	61	45	93	30	83	24	31	33
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	21	29	98	69	61	2	63	93	87	54	33	63	51	94	89	78	27	0	32	66	83	57	61	99	54	61	30	61	35	87	27	85	94	69	91	54	94	42	36	16	21	45	97	6	52	91	32	17	73	67	84	9	59	34	55	60	78	72	55	30	85
